Date,Event_Name,Event_Rounds,Round,White_Name,Black_Name,Result,White_ELO,Black_ELO,Moves,White_ACPL,Black_ACPL,Evaluations_List,White_CPL_List,Black_CPL_List,PGN,Analysis_Depth,Niemann_ELO,Niemann_ACPL,,,,,,,,,,,,,
2018-03-28 00:00:00,Philadelphia op 12th,9,1,"Niemann, Hans Moke","Oberoi, Shelev",1-0,2302,1924,39,22,46,"[47, 43, 44, -9, 17, 10, 5, 0, 12, -30, -13, -51, -41, -41, -22, -35, -21, -156, -121, -114, -102, -100, -90, -95, -84, -65, -55, -77, -17, -82, -76, -200, -158, -217, -193, -210, -209, -212, -160, -187, -104, -104, -109, -191, -88, -86, -82, -100, 95, 121, 117, 0, 0, -23, 731, 747, 1000, 1000, 984, 985, 986, 987, 987, 988, 988, 989, 989, 990, 996, 997, 997, 998, 998, 994, 994, 995, 995, 996]","[4, 53, 7, 5, 42, 38, 0, 13, 135, 0, 0, 5, 0, 22, 65, 124, 59, 17, 3, 27, 0, 82, 0, 18, 0, 117, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[1, 26, 0, 12, 17, 10, 19, 14, 35, 12, 10, 11, 10, 60, 6, 42, 24, 1, 52, 83, 0, 103, 4, 195, 0, 0, 754, 253, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.28""]
[Round ""1""]
[White ""Niemann, Hans Moke""]
[Black ""Oberoi, Shelev""]
[Result ""1-0""]
[BlackElo ""1924""]
[ECO ""D02""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""77""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2302""]

1. d4 d5 2. Bf4 Nf6 3. e3 c5 4. Nf3 Nc6 5. c3 Qb6 6. Qb3 c4 7. Qc2 Bf5 8. Qc1
Nh5 9. Bg5 h6 10. Bh4 g5 11. Bg3 Nxg3 12. hxg3 Bg7 13. Nbd2 Rc8 14. Be2 e6 15.
Bd1 e5 16. dxe5 g4 17. Nh4 Nxe5 18. O-O Bd3 19. Re1 f5 20. Ba4+ Kf7 21. Bc2 Qe6
22. b3 cxb3 23. Bxb3 Rxc3 24. Qa3 Ba6 25. e4 Rxb3 26. Qxb3 fxe4 27. Rac1 Nd3
28. Rc7+ Kf6 29. Rxe4 dxe4 30. Qc3+ Qe5 31. Nxe4+ Ke6 32. Qb3+ Qd5 33. Re7+
Kxe7 34. Qxd5 Rf8 35. Ng6+ Ke8 36. Qe6+ Kd8 37. Qe7+ Kc8 38. Nd6+ Kb8 39. Nxf8
1-0",20,2302,22,,,,,,,,,,,,,
2018-03-29 00:00:00,Philadelphia op 12th,9,2,"Niemann, Hans Moke","Popilski, Gil",1/2-1/2,2302,2502,36,12,13,"[46, 36, 46, 35, 50, 36, 62, 47, 59, 38, 57, 56, 62, 31, 85, 49, 62, 60, 78, 53, 70, 59, 71, 43, 53, 58, 50, 47, 136, 136, 137, 126, 150, 70, 61, 60, 49, 48, 48, 32, 127, 83, 42, 28, 43, 27, 37, 35, 30, 6, 10, -9, -9, -5, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 11, 14, 15, 21, 1, 31, 36, 2, 25, 11, 28, 0, 3, 0, 11, 80, 1, 1, 16, 44, 14, 16, 2, 24, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 15, 26, 12, 19, 6, 54, 13, 18, 17, 12, 10, 0, 89, 1, 24, 0, 0, 0, 95, 0, 15, 10, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.29""]
[Round ""2""]
[White ""Niemann, Hans Moke""]
[Black ""Popilski, Gil""]
[Result ""1/2-1/2""]
[BlackElo ""2502""]
[ECO ""E15""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""72""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2302""]

1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb4+ 5. Bd2 Bxd2+ 6. Qxd2 Ba6 7. Qc2 c6 8.
Bg2 d5 9. Nbd2 O-O 10. O-O Nbd7 11. Rfe1 Rc8 12. Rad1 c5 13. Qa4 Nb8 14. cxd5
exd5 15. dxc5 bxc5 16. e4 d4 17. Nc4 Nfd7 18. e5 Nb6 19. Nxb6 axb6 20. e6 Qe7
21. Qb3 fxe6 22. Qxb6 Bb7 23. Ne5 Bxg2 24. Kxg2 Rfe8 25. b4 Nd7 26. Nxd7 Qxd7
27. Re5 Qa4 28. Rd2 Qxb4 29. Qxb4 cxb4 30. Rxd4 Rc2 31. Rxb4 Rf8 32. Rf4 Rxf4
33. gxf4 Rxa2 34. Rxe6 Kf7 35. Rb6 Ra7 36. Kg3 Rc7 1/2-1/2",20,2302,12,,,,,,,,,,,,,
2018-03-29 00:00:00,Philadelphia op 12th,9,3,"Gorovets, Andrey","Niemann, Hans Moke",0-1,2496,2302,50,46,28,"[37, 27, 49, 6, 35, 12, 22, 18, 33, 13, 29, 19, 0, -12, -14, -17, 24, 15, 31, 7, 14, 4, -3, -52, 21, -66, 60, 32, 61, 62, 130, 14, 7, 23, 13, 5, 0, -28, -25, -34, -23, -77, 55, 52, 57, 32, 59, 18, 8, 0, 13, 12, 0, 0, 5, -98, -90, -227, -200, -243, -261, -383, -202, -284, -211, -237, -234, -274, -248, -484, -129, -613, -634, -637, -643, -634, -625, -628, -636, -669, -680, -723, -721, -725, -731, -722, -739, -760, -765, -767, -718, -1000, -1000, -1000, -1000, -1000, -1000, -997, -998, -998, -999]","[10, 43, 23, 4, 20, 10, 12, 3, 9, 24, 10, 49, 87, 28, 0, 116, 0, 8, 28, 9, 54, 3, 25, 41, 8, 1, 0, 103, 137, 43, 122, 82, 26, 40, 236, 484, 3, 0, 3, 33, 43, 4, 0, 21, 2, 282, 0, 0, 0, 0]","[22, 29, 10, 15, 16, 0, 0, 41, 16, 7, 0, 73, 126, 29, 68, 0, 0, 0, 3, 11, 132, 5, 27, 0, 13, 0, 5, 8, 27, 0, 181, 73, 3, 26, 355, 0, 0, 9, 0, 0, 2, 0, 0, 0, 49, 0, 0, 0, 0, 0]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.29""]
[Round ""3""]
[White ""Gorovets, Andrey""]
[Black ""Niemann, Hans Moke""]
[Result ""0-1""]
[BlackElo ""2302""]
[ECO ""A28""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""100""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2496""]

1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6 4. e3 Be7 5. a3 d5 6. cxd5 Nxd5 7. Bb5 Nxc3 8.
bxc3 O-O 9. d4 e4 10. Nd2 f5 11. O-O Be6 12. Rb1 Bd6 13. f4 exf3 14. Qxf3 Qh4
15. g3 Qh3 16. Rf2 Ne7 17. Bf1 Qh6 18. Rxb7 Nd5 19. Nb3 Nf6 20. c4 Ne4 21. Rb2
a5 22. c5 Bd5 23. Nd2 Qe6 24. Nxe4 fxe4 25. Qe2 Bxb7 26. Rxb7 Qc8 27. Rb2 Be7
28. Qc4+ Kh8 29. Qd5 Qg4 30. Be2 Qg6 31. Bd2 c6 32. Qh5 Qf6 33. Be1 Rab8 34.
Rxb8 Rxb8 35. Bxa5 Qg5 36. Bd2 Rb1+ 37. Kf2 Qf6+ 38. Kg2 g6 39. Qg4 Rb2 40. Bc3
Rc2 41. d5 Rxc3 42. d6 Bd8 43. Qxe4 Rxc5 44. Qe8+ Kg7 45. Qd7+ Qf7 46. Qxd8 Rc2
47. Qc7 Rxe2+ 48. Kh3 Rxe3 49. d7 Qf5+ 50. Kg2 Re2+ 0-1",20,2302,28,,,,,,,,,,,,,
2018-03-30 00:00:00,Philadelphia op 12th,9,4,"Tang, Andrew","Niemann, Hans Moke",1-0,2509,2302,38,22,38,"[46, 26, 40, 37, 96, 67, 151, 114, 138, 125, 162, 111, 153, 129, 148, 115, 151, 143, 144, 99, 149, 139, 176, 145, 137, 112, 122, 114, 158, 148, 166, 168, 191, 194, 222, 207, 203, 185, 219, 143, 153, 158, 130, 124, 179, 153, 217, 229, 226, 124, 140, 142, 160, 160, 315, 351, 339, 361, 484, 496, 582, 585, 614, 609, 748, 696, 712, 722, 784, 623, 628, 604, 638, 647, 665, 646]","[20, 3, 29, 37, 13, 51, 24, 33, 8, 45, 10, 31, 25, 8, 10, 0, 0, 15, 18, 76, 0, 6, 26, 0, 102, 0, 0, 0, 0, 0, 0, 5, 52, 0, 161, 24, 0, 19]","[14, 59, 84, 24, 37, 42, 19, 36, 1, 50, 37, 0, 10, 44, 18, 23, 28, 0, 34, 10, 0, 55, 64, 0, 16, 18, 155, 0, 123, 86, 29, 139, 16, 62, 5, 34, 18]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.30""]
[Round ""4""]
[White ""Tang, Andrew""]
[Black ""Niemann, Hans Moke""]
[Result ""1-0""]
[BlackElo ""2302""]
[ECO ""A56""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""75""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2509""]

1. d4 Nf6 2. c4 c5 3. d5 e5 4. Nc3 d6 5. e4 Be7 6. g3 Nbd7 7. Bg2 Nf8 8. Nge2
Ng6 9. Qd3 Bd7 10. O-O Qc8 11. Bd2 Bh3 12. Bxh3 Qxh3 13. Qf3 h5 14. Qg2 Qd7 15.
h4 a6 16. a4 b6 17. Nd1 Ng4 18. f3 Nh6 19. Kh2 Bf6 20. Qh3 Qxh3+ 21. Kxh3 a5
22. Ra3 Nf8 23. Nec3 Nd7 24. Nb5 Ke7 25. Bxh6 Rxh6 26. f4 Rhh8 27. Raf3 Rhf8
28. Ne3 g6 29. f5 Bg7 30. g4 hxg4+ 31. Nxg4 gxf5 32. Rxf5 Bh8 33. Rh5 Rg8 34.
Nh6 Nf6 35. Nxg8+ Rxg8 36. Rhf5 Rg6 37. Nc3 Rh6 38. Ne2 1-0",20,2302,38,,,,,,,,,,,,,
2018-03-30 00:00:00,Philadelphia op 12th,9,5,"Niemann, Hans Moke","Balakrishnan, Praveen",0-1,2302,2405,39,23,7,"[35, 27, 48, 23, 36, 20, 46, 8, 25, 31, 38, -54, -51, -57, -54, -35, 10, 9, 12, 10, 3, 12, 14, 7, 0, 0, 30, 0, 0, -11, 0, -83, -66, -56, -72, -66, -14, -48, -34, -104, -105, -109, -109, -92, -104, -99, -102, -102, -112, -125, -109, -501, -614, -649, -723, -742, -751, -751, -754, -754, -762, -775, -775, -775, -774, -783, -783, -783, -783, -783, -783, -783, -783, -783, -783, -783, -783, -783, -783]","[8, 25, 16, 38, 0, 92, 6, 0, 1, 2, 0, 7, 0, 30, 11, 83, 0, 0, 34, 70, 4, 0, 0, 0, 13, 392, 35, 19, 0, 0, 13, 0, 9, 0, 0, 0, 0, 0, 0]","[21, 13, 26, 17, 7, 3, 3, 45, 3, 0, 2, 0, 30, 0, 11, 17, 0, 52, 14, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.30""]
[Round ""5""]
[White ""Niemann, Hans Moke""]
[Black ""Balakrishnan, Praveen""]
[Result ""0-1""]
[BlackElo ""2405""]
[ECO ""A13""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""78""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2302""]

1. Nf3 d5 2. g3 c5 3. Bg2 Nf6 4. O-O e6 5. c4 d4 6. b4 cxb4 7. a3 Nc6 8. Qa4
Nd7 9. axb4 Bxb4 10. Nxd4 Nxd4 11. Qxb4 Nxe2+ 12. Kh1 Nxc1 13. Rxc1 Qe7 14.
Qxe7+ Kxe7 15. Nc3 Rd8 16. Rcb1 Ne5 17. Bxb7 Bxb7+ 18. Rxb7+ Kf8 19. c5 Rxd2
20. Kg1 a5 21. Ne4 Rc2 22. Ra4 h6 23. Rb5 f5 24. Nd6 g5 25. h3 h5 26. Rbxa5
Rxa5 27. Rxa5 Rc1+ 28. Kg2 g4 29. Ra8+ Kg7 30. Ra7+ Kg6 31. hxg4 hxg4 32. Ra3
Nf3 33. Rxf3 gxf3+ 34. Kxf3 Rxc5 35. g4 Kf6 36. gxf5 exf5 37. Ne8+ Kf7 38. Nd6+
Ke7 39. Nb7 Rb5 0-1",20,2302,23,,,,,,,,,,,,,
2018-03-31 00:00:00,Philadelphia op 12th,9,6,"Miyasaka, Marcus M","Niemann, Hans Moke",1/2-1/2,2134,2302,46,34,34,"[44, 31, 35, 33, 36, 12, 23, 15, 30, 16, 20, 23, 29, 30, 26, 16, 27, 28, 29, 0, 27, -13, -3, -16, 0, -6, -6, 0, 8, 0, 12, -19, 0, 0, 1, -16, -21, -17, -18, -34, -19, -114, -55, -66, -68, -72, -58, -71, -51, -393, -79, -275, -154, -155, -103, -170, -86, -94, -80, -248, -52, -79, -25, -29, 0, 0, 16, 21, 80, 60, 224, 212, 210, 225, 212, 225, 230, 222, 208, 235, 312, 89, 109, 100, 81, 89, 145, 186, 162, 176, 157, 52]","[13, 2, 24, 8, 14, 0, 0, 10, 0, 29, 40, 13, 6, 0, 8, 31, 0, 17, 0, 16, 95, 11, 4, 13, 342, 196, 1, 67, 8, 168, 27, 4, 0, 0, 20, 12, 0, 0, 8, 0, 223, 9, 0, 0, 0, 105]","[4, 3, 11, 15, 4, 6, 0, 11, 1, 27, 10, 16, 0, 8, 12, 19, 1, 0, 0, 15, 59, 0, 14, 20, 314, 121, 52, 84, 14, 196, 54, 29, 16, 59, 164, 0, 0, 5, 0, 77, 20, 0, 56, 0, 0]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.31""]
[Round ""6""]
[White ""Miyasaka, Marcus M""]
[Black ""Niemann, Hans Moke""]
[Result ""1/2-1/2""]
[BlackElo ""2302""]
[ECO ""C07""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""91""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2134""]

1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5 5. Ngf3 cxd4 6. Bc4 Qd7 7. O-O Nc6 8.
Nb3 a6 9. Nbxd4 Nxd4 10. Nxd4 Qc7 11. Qe2 Bd6 12. Re1 Ne7 13. h3 O-O 14. Bd3 e5
15. Nf3 f6 16. c4 Bf5 17. Bxf5 Nxf5 18. b3 Qc6 19. Bb2 Rad8 20. Rac1 Bc5 21.
Rcd1 Ng3 22. Qc2 Rxd1 23. Rxd1 Ne4 24. Rf1 Rd8 25. Kh1 a5 26. Bc3 b6 27. Be1
Rd7 28. Nd2 Ng5 29. h4 Ne6 30. f3 Be3 31. Ne4 Nc5 32. Nc3 Nd3 33. Bg3 Bh6 34.
Rd1 Nb4 35. Qe2 Kf7 36. a3 Na6 37. Bf2 Nc5 38. b4 axb4 39. axb4 Rxd1+ 40. Qxd1
Nd7 41. Qd5+ Qxd5 42. Nxd5 Bd2 43. Kg1 b5 44. cxb5 Ke6 45. Nc7+ Kd6 46. Na6
1/2-1/2",20,2302,34,,,,,,,,,,,,,
2018-03-31 00:00:00,Philadelphia op 12th,9,7,"Niemann, Hans Moke","Subervi, Jonathan",1-0,2302,2145,44,24,45,"[50, 46, 45, 23, 47, 37, 48, 47, 34, 28, 49, 24, 65, 46, 50, 43, 87, 87, 96, 107, 162, 141, 209, 196, 193, 190, 196, 194, 192, 171, 196, 156, 244, 225, 222, 175, 190, 188, 212, 119, 211, 138, 211, 49, 133, 65, 81, 85, 81, 105, 99, 68, 200, 198, 193, 126, 148, 122, 147, 139, 182, 140, 153, 153, 182, 177, 214, 139, 159, 175, 162, 26, 14, 12, 458, 473, 692, 697, 718, 743, 780, 809, 1000, 1000, 1000, 1000, 998, 999]","[4, 22, 10, 1, 6, 25, 19, 7, 0, 0, 21, 13, 3, 2, 21, 40, 19, 47, 2, 93, 73, 162, 68, 0, 0, 31, 2, 67, 26, 8, 42, 0, 5, 75, 0, 136, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 24, 11, 0, 21, 41, 4, 44, 9, 55, 68, 0, 6, 0, 25, 88, 0, 15, 24, 92, 73, 84, 16, 0, 0, 132, 0, 22, 25, 43, 13, 29, 37, 20, 0, 0, 446, 219, 21, 37, 191, 0, 0]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.03.31""]
[Round ""7""]
[White ""Niemann, Hans Moke""]
[Black ""Subervi, Jonathan""]
[Result ""1-0""]
[BlackElo ""2145""]
[ECO ""E01""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""87""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2302""]

1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. g3 Bb4+ 5. Bd2 Bd6 6. Bg2 O-O 7. O-O Ne4 8. Nc3
Nxd2 9. Nxd2 c6 10. e4 Nd7 11. exd5 exd5 12. cxd5 cxd5 13. Nxd5 Nb6 14. Nxb6
axb6 15. Ne4 Be7 16. Qd2 f5 17. Nc3 f4 18. Qd3 Ra5 19. d5 Bg4 20. Be4 Bd6 21.
a3 Kh8 22. Ne2 Qg5 23. b4 Raa8 24. Nd4 Qh5 25. Bf3 Bxf3 26. Qxf3 Qe5 27. Ne6
Rf5 28. g4 Qxd5 29. Qxd5 Rxd5 30. Rfd1 Rxd1+ 31. Rxd1 Be5 32. Rd5 Bb2 33. Nxf4
Kg8 34. Rb5 Rxa3 35. Rxb6 Rf3 36. Ne6 Rf6 37. g5 Rf5 38. Rxb7 Re5 39. Rxg7+ Kh8
40. Re7 Kg8 41. f4 Re2 42. f5 Ba3 43. f6 Bxb4 44. f7+ 1-0",20,2302,24,,,,,,,,,,,,,
2018-04-01 00:00:00,Philadelphia op 12th,9,8,"Wang, Eigen","Niemann, Hans Moke",1/2-1/2,2162,2302,46,50,50,"[35, 36, 42, 29, 38, 37, 50, 42, 58, 52, 56, 42, 34, 42, 67, 52, 65, 42, 60, 49, 91, 43, 98, 48, 32, 35, 73, -24, -25, -28, -20, -52, -33, -247, -83, -95, -68, -49, -74, -75, -61, -324, -330, -407, -209, -241, -196, -230, -205, -205, -181, -274, -154, -368, -327, -383, -167, -211, 0, 0, 0, 0, 0, -62, -41, -142, 0, 0, 0, -38, -22, -31, -30, -36, 0, 0, 0, 0, 154, 126, 126, 111, 132, 0, 0, 0, 0, 0, 429, 484, 551, 0]","[0, 13, 1, 8, 6, 14, 0, 15, 23, 11, 48, 50, 0, 97, 3, 32, 214, 12, 0, 1, 263, 77, 32, 34, 0, 93, 214, 56, 44, 0, 0, 62, 101, 0, 38, 9, 6, 0, 0, 28, 15, 132, 0, 0, 0, 551]","[6, 9, 13, 16, 4, 0, 25, 13, 18, 42, 55, 0, 38, 0, 8, 19, 164, 27, 0, 14, 0, 198, 45, 25, 24, 120, 41, 216, 211, 0, 0, 21, 142, 0, 16, 1, 36, 0, 154, 0, 21, 0, 0, 429, 67]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.04.01""]
[Round ""8""]
[White ""Wang, Eigen""]
[Black ""Niemann, Hans Moke""]
[Result ""1/2-1/2""]
[BlackElo ""2302""]
[ECO ""C11""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""91""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2162""]

1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3 cxd4 8. Nxd4
Bc5 9. Qd2 O-O 10. O-O-O Bxd4 11. Bxd4 a6 12. Qf2 b5 13. Be3 Qa5 14. Bd3 b4 15.
Ne2 Qxa2 16. Qh4 h6 17. g4 Ncxe5 18. fxe5 Nxe5 19. Rhf1 Nxd3+ 20. cxd3 Bd7 21.
g5 hxg5 22. Qxg5 f6 23. Qg4 Rac8+ 24. Kd2 Qxb2+ 25. Ke1 Rf7 26. Rg1 e5 27. Qg6
Rc2 28. Bd2 e4 29. dxe4 Bb5 30. Rg4 Bxe2 31. Kxe2 Qe5 32. Qf5 Qxh2+ 33. Kd3
Rcc7 34. exd5 Qh3+ 35. Ke2 Rfe7+ 36. Kf2 Qh2+ 37. Rg2 Re2+ 38. Kxe2 Qxg2+ 39.
Kd3 Re7 40. Re1 Rxe1 41. Bxe1 b3 42. Qe6+ Kh7 43. Bc3 Qc2+ 44. Kd4 Qd1+ 45. Kc4
Qc2 46. Kd4 1/2-1/2",20,2302,50,,,,,,,,,,,,,
2018-04-01 00:00:00,Philadelphia op 12th,9,9,"Niemann, Hans Moke","Slade, Theodore",1-0,2302,2020,56,32,49,"[34, 19, 40, 43, 38, 36, 33, 22, 51, 48, 49, 40, 37, 17, 30, 23, 40, 18, 27, 15, 34, 20, 45, 15, 17, 22, 40, -1, 50, 38, 23, 20, 34, 20, 52, 48, 56, 41, 55, 48, 79, 73, 111, 84, 91, 58, 63, 40, 42, 29, 40, 35, 62, 61, 79, 73, 92, 92, 100, 83, 92, 50, 33, 30, 40, 12, 18, 22, 9, 13, 81, 125, 104, 104, 117, 56, 231, 130, 248, 98, 403, 258, 348, 27, 396, 278, 567, 100, 614, 671, 738, 764, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 960, 965, 966, 966, 967, 964]","[15, 0, 2, 11, 3, 9, 20, 7, 22, 12, 14, 30, 0, 41, 12, 3, 14, 4, 15, 7, 6, 27, 33, 23, 13, 5, 1, 6, 0, 17, 42, 3, 28, 0, 0, 0, 0, 61, 101, 150, 145, 321, 118, 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[21, 0, 0, 29, 1, 0, 13, 17, 9, 19, 25, 2, 18, 51, 0, 14, 32, 8, 14, 31, 38, 7, 5, 2, 11, 27, 18, 19, 8, 9, 0, 10, 6, 0, 68, 0, 13, 175, 118, 305, 90, 369, 289, 514, 67, 236, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[Event ""Philadelphia op 12th""]
[Site ""Philadelphia""]
[Date ""2018.04.01""]
[Round ""9""]
[White ""Niemann, Hans Moke""]
[Black ""Slade, Theodore""]
[Result ""1-0""]
[BlackElo ""2020""]
[ECO ""E05""]
[EventCountry ""USA""]
[EventDate ""2018.03.28""]
[EventRounds ""9""]
[EventType ""swiss""]
[PlyCount ""111""]
[Source ""ChessBase""]
[SourceDate ""2018.04.19""]
[SourceQuality ""1""]
[SourceTitle ""CBM 183 Extra""]
[SourceVersion ""1""]
[SourceVersionDate ""2018.04.19""]
[WhiteElo ""2302""]

1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O dxc4 7. Qc2 a6 8. a4
Bd7 9. Qxc4 Bc6 10. Bg5 Bd5 11. Qc2 Be4 12. Qd2 c5 13. dxc5 Bxc5 14. Qf4 Nbd7
15. Nc3 Bc6 16. b4 Be7 17. b5 axb5 18. axb5 Rxa1 19. Rxa1 Bxf3 20. Qxf3 Nc5 21.
Be3 b6 22. Rd1 Qb8 23. h3 Rd8 24. Rxd8+ Qxd8 25. Qc6 h6 26. Bf3 Qd6 27. Kg2
Qxc6 28. bxc6 Bd8 29. Nb5 Ne8 30. Bf4 Na6 31. Kf1 Kf8 32. Ke1 Ke7 33. Kd2 Bc7
34. Nxc7 Nexc7 35. e4 Kd8 36. Bd6 Ne8 37. e5 Nac7 38. Be2 Kc8 39. Kc3 Kd8 40.
Kd4 Kc8 41. f4 Kd8 42. g4 Kc8 43. h4 Kd8 44. h5 Kc8 45. Bc4 Kd8 46. g5 Nxd6 47.
exd6 Ne8 48. Ke5 hxg5 49. fxg5 f6+ 50. gxf6 gxf6+ 51. Kxe6 Ng7+ 52. Kf7 Ne8 53.
c7+ Nxc7 54. dxc7+ Kxc7 55. Kxf6 b5 56. Bxb5 1-0",20,2302,32,,,,,,,,,,,,,
